,region,state,grid_mode,agent,type,plant_name,plant_id,ons_name,ons_id,operation,primary,auction_start_time,start_time,end_time,capacity
3633,NE,RN,type C,MORRO DOS VENTOS,on_wind,UNIÃO DOS VENTOS 5,EOL.CV.RN.030566-9,UG 11P2 MW UVT_UNIAO VNT 5           3 RN,RNUEV50G3,3,Wind,2014-03-01,2014-04-08,,11.2
3634,NE,RN,type C,MORRO DOS VENTOS,on_wind,UNIÃO DOS VENTOS 5,EOL.CV.RN.030566-9,UG 12P8 MW UVT_UNIAO VNT 5           4 RN,RNUEV50G4,4,Wind,2014-03-01,2014-04-08,,12.8
3635,NE,RN,type C,CANTO DA ILHA,on_wind,UNIÃO DOS VENTOS 6,EOL.CV.RN.030567-7,UG  6P4 MW UVT_UNIAO VNT 6           5 RN,RNUEV60G5,5,Wind,2014-03-01,2014-04-05,,6.4
3636,NE,RN,type C,CANTO DA ILHA,on_wind,UNIÃO DOS VENTOS 6,EOL.CV.RN.030567-7,UG  6P4 MW UVT_UNIAO VNT 6           6 RN,RNUEV60G6,6,Wind,2014-03-01,2014-04-05,,6.4
3637,NE,RN,type C,CAMPINA POTIGUAR,on_wind,UNIÃO DOS VENTOS 7,EOL.CV.RN.030568-5,UG  6P4 MW UVT_UNIAO VNT 7           7 RN,RNUEV70G7,7,Wind,2014-03-01,2014-04-05,,6.4
3638,NE,RN,type C,CAMPINA POTIGUAR,on_wind,UNIÃO DOS VENTOS 7,EOL.CV.RN.030568-5,UG    8 MW UVT_UNIAO VNT 7           8 RN,RNUEV70G8,8,Wind,2014-03-01,2014-04-05,,8.0
3639,NE,RN,type C,ESQUINA DOS VENTOS,on_wind,UNIÃO DOS VENTOS 8,EOL.CV.RN.030569-3,UG    8 MW UVT_UNIAO VNT 8           1 RN,RNUEV80G1,1,Wind,2014-03-01,2014-05-04,,8.0
3640,NE,RN,type C,ESQUINA DOS VENTOS,on_wind,UNIÃO DOS VENTOS 8,EOL.CV.RN.030569-3,UG  6P4 MW UVT_UNIAO VNT 8           2 RN,RNUEV80G2,2,Wind,2014-03-01,2014-04-05,,6.4
3641,NE,RN,type C,ILHA DOS VENTOS,on_wind,UNIÃO DOS VENTOS 9,EOL.CV.RN.030570-7,UG  4P8 MW UVT_UNIAO VNT 9           3 RN,RNUEV90G3,3,Wind,2014-03-01,2014-04-05,,4.8
3642,NE,RN,type C,ILHA DOS VENTOS,on_wind,UNIÃO DOS VENTOS 9,EOL.CV.RN.030570-7,UG  6P4 MW UVT_UNIAO VNT 9           4 RN,RNUEV90G4,4,Wind,2014-03-01,2014-04-05,,6.4
3643,NE,RN,type C,VSM1,on_wind,VENTOS DE SANTA MARTINA 01,EOL.CV.RN.038310-4,UG 16P8 MW RDV_MARTINA01            R5 RN,RNEM010UGR1,R5,Wind,2021-10-16,2021-11-17,,16.8
3644,NE,RN,type C,VSM1,on_wind,VENTOS DE SANTA MARTINA 01,EOL.CV.RN.038310-4,UG 12P6 MW RDV_MARTINA01            R4 RN,RNEM010UGR4,R4,Wind,2021-10-02,2021-11-17,,12.6
3645,NE,RN,type C,VSM1,on_wind,VENTOS DE SANTA MARTINA 01,EOL.CV.RN.038310-4,UG 12P6 MW RDV_MARTINA01            R6 RN,RNEM010UGR5,R6,Wind,2021-08-20,2021-10-30,,12.6
3646,NE,RN,type C,VSM1,on_wind,VENTOS DE SANTA MARTINA 01,EOL.CV.RN.038310-4,UG 16P8 MW RDV_MARTINA01            R7 RN,RNEM010UGR6,R7,Wind,2021-09-14,2021-10-14,,16.8
3647,NE,RN,type C,STO ARTUR,on_wind,VENTOS DE SANTA MARTINA 09,EOL.CV.RN.038318-0,UG 29P4 MW RDV_MARTINA09           R15 RN,RNEM090R15,R15,Wind,2021-05-19,2021-06-19,,29.4
3648,NE,RN,type C,STO ARTUR,on_wind,VENTOS DE SANTA MARTINA 09,EOL.CV.RN.038318-0,UG 33P6 MW RDV_MARTINA09           R16 RN,RNEM090R151,R16,Wind,2021-06-09,2021-06-26,,33.6
3649,NE,RN,type C,STA ALICE,on_wind,VENTOS DE SANTA MARTINA 10,EOL.CV.RN.038319-8,UG 16P8 MW RDV_MARTINA10           R11 RN,RNEM100R11,R11,Wind,2021-06-24,2021-07-14,,16.8
3650,NE,RN,type C,STA ALICE,on_wind,VENTOS DE SANTA MARTINA 10,EOL.CV.RN.038319-8,UG 16P8 MW RDV_MARTINA10           R12 RN,RNEM100R111,R12,Wind,2021-06-15,2021-07-14,,16.8
3651,NE,RN,type C,STA ALICE,on_wind,VENTOS DE SANTA MARTINA 10,EOL.CV.RN.038319-8,UG 12P6 MW RDV_MARTINA10           R13 RN,RNEM100R12,R13,Wind,2021-07-17,2021-08-17,,12.6
3652,NE,RN,type C,STA ALICE,on_wind,VENTOS DE SANTA MARTINA 10,EOL.CV.RN.038319-8,UG 16P8 MW RDV_MARTINA10           R14 RN,RNEM100R13,R14,Wind,2021-07-06,2021-07-30,,16.8
3653,NE,RN,type C,SÃO FELIPE,on_wind,VENTOS DE SANTA MARTINA 11,EOL.CV.RN.038320-1,UG 29P4 MW RDV_MARTINA11           R17 RN,RNEM110R17,R17,Wind,2021-08-25,2021-09-24,,29.4
3654,NE,RN,type C,SÃO FELIPE,on_wind,VENTOS DE SANTA MARTINA 11,EOL.CV.RN.038320-1,UG 29P4 MW RDV_MARTINA11           R18 RN,RNEM110R171,R18,Wind,2021-07-06,2021-08-19,,29.4
3655,NE,RN,type C,SAO MIZAEL,on_wind,VENTOS DE SANTA MARTINA 12,EOL.CV.RN.038321-0,UG 12P6 MW RDV_MARTINA12           R19 RN,RNEM120R19,R19,Wind,2021-09-11,2021-10-14,,12.6
3656,NE,RN,type C,SAO MIZAEL,on_wind,VENTOS DE SANTA MARTINA 12,EOL.CV.RN.038321-0,UG 12P6 MW RDV_MARTINA12           R20 RN,RNEM120R191,R20,Wind,2021-09-11,2021-09-29,,12.6
3657,NE,RN,type C,SAO MIZAEL,on_wind,VENTOS DE SANTA MARTINA 12,EOL.CV.RN.038321-0,UG 16P8 MW RDV_MARTINA12           R21 RN,RNEM120R20,R21,Wind,2021-08-25,2021-09-17,,16.8
3658,NE,RN,type C,SAO MIZAEL,on_wind,VENTOS DE SANTA MARTINA 12,EOL.CV.RN.038321-0,UG 16P8 MW RDV_MARTINA12           R22 RN,RNEM120R21,R22,Wind,2021-08-17,2021-09-17,,16.8
3659,NE,RN,type C,STA SARA,on_wind,VENTOS DE SANTA MARTINA 13,EOL.CV.RN.038322-8,UG   21 MW RDV_MARTINA13           R23 RN,RNEM130R23,R23,Wind,2021-07-21,2021-08-31,,21.0
3660,NE,RN,type C,STA SARA,on_wind,VENTOS DE SANTA MARTINA 13,EOL.CV.RN.038322-8,UG   21 MW RDV_MARTINA13           R24 RN,RNEM130R231,R24,Wind,2021-06-30,2021-08-31,,21.0
3661,NE,RN,type C,STA SARA,on_wind,VENTOS DE SANTA MARTINA 13,EOL.CV.RN.038322-8,UG   21 MW RDV_MARTINA13           R25 RN,RNEM130R232,R25,Wind,2021-09-24,2021-10-27,,21.0
3662,NE,RN,type C,STA SOFIA,on_wind,VENTOS DE SANTA MARTINA 14,EOL.CV.RN.038323-6,UG   21 MW RDV_MARTINA14            R1 RN,RNEM140UGR1,R1,Wind,2021-10-02,2021-11-19,,21.0
3663,NE,RN,type C,STA SOFIA,on_wind,VENTOS DE SANTA MARTINA 14,EOL.CV.RN.038323-6,UG   21 MW RDV_MARTINA14            R2 RN,RNEM140UGR2,R2,Wind,2021-10-21,2021-11-19,,21.0
3664,NE,RN,type C,STA SOFIA,on_wind,VENTOS DE SANTA MARTINA 14,EOL.CV.RN.038323-6,UG   21 MW RDV_MARTINA14            R3 RN,RNEM140UGR3,R3,Wind,2021-10-16,2021-11-25,,21.0
3665,NE,RN,type C,VENTOS DE SANTO DIMA,on_wind,VENTOS DE SANTO DIMAS,EOL.CV.RN.031372-6,UG 18P9 MW BSL_VT ST DIMAS          R2 RN,RNEDIM0UGR2,R2,Wind,2016-09-16,2016-10-11,,18.9
3666,NE,RN,type C,VENTOS DE SANTO DIMA,on_wind,VENTOS DE SANTO DIMAS,EOL.CV.RN.031372-6,UG 10P5 MW BSL_VT ST DIMAS          R1 RN,RNEDIM0UGR1,R1,Wind,2016-09-16,2016-10-11,,10.5
3667,NE,RN,type C,URIEL,on_wind,VENTOS DE SANTO URIEL,EOL.CV.RN.030828-5,UG 16P2 MW BP1_VNT ST URIE           5 RN,RNESUR0UG5,5,Wind,2015-04-14,2015-05-22,,16.2
3668,NE,RN,type C,SÃO BENEDITO ENERGIA,on_wind,VENTOS DE SÃO BENEDITO,EOL.CV.RN.031373-4,UG 12P6 MW BSL_VTSBENEDITO          R1 RN,RNEBEN0UGR1,R1,Wind,2016-07-06,2016-08-13,,12.6
3669,NE,RN,type C,SÃO BENEDITO ENERGIA,on_wind,VENTOS DE SÃO BENEDITO,EOL.CV.RN.031373-4,UG 16P8 MW BSL_VTSBENEDITO          R2 RN,RNEBEN0UGR2,R2,Wind,2016-07-21,2016-08-13,,16.8
3670,NE,RN,type C,STO ABELARDO,on_wind,VENTOS DE SÃO JANUÁRIO 23,EOL.CV.RN.040625-2,UG   21 MW RDV_SJANUARIO23          R9 RN,RNEJ230UGR1,R9,Wind,2021-11-24,2021-12-24,,21.0
3671,NE,RN,type C,STO ABELARDO,on_wind,VENTOS DE SÃO JANUÁRIO 23,EOL.CV.RN.040625-2,UG   21 MW RDV_SJANUARIO23          R8 RN,RNEJ230UGR8,R8,Wind,2021-12-18,2022-01-12,,21.0
3672,NE,RN,type C,STO ABELARDO,on_wind,VENTOS DE SÃO JANUÁRIO 23,EOL.CV.RN.040625-2,UG 16P8 MW RDV_SJANUARIO23         R10 RN,RNEJ230UGR9,R10,Wind,2021-11-24,2021-12-24,,16.8
3673,NE,RN,type C,VENTOS DE S MARTINHO,on_wind,VENTOS DE SÃO MARTINHO,EOL.CV.RN.031412-9,UG 14P7 MW BSL_VTSMARTINHO          R1 RN,RNEMTO0UGR1,R1,Wind,2016-10-08,2016-11-04,,14.7
3674,NE,RN,type C,VENTOS DE V ACRE II,on_wind,VENTOS DE VILA ACRE II,EOL.CV.RN.033753-6,UG 13P8 MW AMZ_VILA ACRE 2          R2 RN,RNEVA20UGR2,R2,Wind,2019-12-19,2019-12-31,,13.86
3675,NE,RN,type C,VENTOS DE V ACRE II,on_wind,VENTOS DE VILA ACRE II,EOL.CV.RN.033753-6,UG 17P3 MW AMZ_VILA ACRE 2          R1 RN,RNEVA20UGR1,R1,Wind,2019-11-23,2019-12-25,,17.325
3676,NE,RN,type C,VENTOS DE V CEARÁ I,on_wind,VENTOS DE VILA CEARÁ I,EOL.CV.RN.036974-8,UG 10P3 MW SDMA_VT VILACE1          20 RN,RNECE10UG17,20,Wind,2020-02-20,2020-03-14,,10.395
3677,NE,RN,type C,VENTOS DE V CEARÁ I,on_wind,VENTOS DE VILA CEARÁ I,EOL.CV.RN.036974-8,UG 10P3 MW SDMA_VT VILACE1          19 RN,RNECE10UG16,19,Wind,2020-02-07,2020-03-04,,10.395
3678,NE,RN,type C,VENTOS DE V CEARÁ I,on_wind,VENTOS DE VILA CEARÁ I,EOL.CV.RN.036974-8,UG 10P3 MW SDMA_VT VILACE1          18 RN,RNECE10UG15,18,Wind,2020-01-21,2020-02-29,,10.395
3679,NE,RN,type C,VENTOS DE V CEARÁ II,on_wind,VENTOS DE VILA CEARÁ II,EOL.CV.RN.036976-4,UG 10P3 MW SDMA_VT VILACE2          17 RN,RNECE20UG16,17,Wind,2019-12-24,2020-02-08,,10.395
3680,NE,RN,type C,VENTOS DE V CEARÁ II,on_wind,VENTOS DE VILA CEARÁ II,EOL.CV.RN.036976-4,UG 10P3 MW SDMA_VT VILACE2          15 RN,RNECE20UG15,15,Wind,2019-12-24,2020-02-08,,10.395
3681,NE,RN,type C,VENTOS DE V CEARÁ II,on_wind,VENTOS DE VILA CEARÁ II,EOL.CV.RN.036976-4,UG 10P3 MW SDMA_VT VILACE2          16 RN,RNECE20UG11,16,Wind,2019-12-24,2020-02-08,,10.395
3682,NE,RN,type C,POTIGUAR B61 SPE,on_wind,VENTOS DE VILA MATO GROSSO I,EOL.CV.RN.036984-5,UG 10P3 MW SDM2A_V M GROS1         R18 RN,RNEMT10R17,R18,Wind,2021-05-24,2021-06-23,,10.395
3683,NE,RN,type C,POTIGUAR B61 SPE,on_wind,VENTOS DE VILA MATO GROSSO I,EOL.CV.RN.036984-5,UG 10P3 MW SDM2A_V M GROS1         R19 RN,RNEMT10R171,R19,Wind,2021-05-28,2021-06-23,,10.395
3684,NE,RN,type C,POTIGUAR B61 SPE,on_wind,VENTOS DE VILA MATO GROSSO I,EOL.CV.RN.036984-5,UG 13P8 MW SDM2A_V M GROS1         R20 RN,RNEMT10R19,R20,Wind,2021-05-15,2021-06-11,,13.86
3685,NE,RN,type C,POTIGUAR B61 SPE,on_wind,VENTOS DE VILA MATO GROSSO I,EOL.CV.RN.036984-5,UG 13P8 MW SDM2A_V M GROS1         R21 RN,RNEMT10R20,R21,Wind,2021-05-11,2021-06-11,,13.86
3686,NE,RN,type C,POTIGUAR B61 SPE,on_wind,VENTOS DE VILA MATO GROSSO I,EOL.CV.RN.036984-5,UG 10P3 MW SDM2A_V M GROS1         R17 RN,RNEMT10R4,R17,Wind,2021-05-24,2021-06-11,,10.395
3687,NE,RN,type C,VENTOS VILA PB I,on_wind,VENTOS DE VILA PARAÍBA I,EOL.CV.RN.036981-0,UG 10P3 MW SDMA_VT VILAPB1          21 RN,RNEPB10UG15,21,Wind,2020-04-01,2020-05-28,,10.395
3688,NE,RN,type C,VENTOS VILA PB I,on_wind,VENTOS DE VILA PARAÍBA I,EOL.CV.RN.036981-0,UG 13P8 MW SDMA_VT VILAPB1          22 RN,RNEPB10UG16,22,Wind,2020-04-04,2020-05-28,,13.86
3689,NE,RN,type C,VENTOS VILA PB I,on_wind,VENTOS DE VILA PARAÍBA I,EOL.CV.RN.036981-0,UG 10P3 MW SDMA_VT VILAPB1          23 RN,RNEPB10UG17,23,Wind,2020-04-15,2020-05-28,,10.395
3690,NE,RN,type C,VENTOS VILA PB II,on_wind,VENTOS DE VILA PARAÍBA II,EOL.CV.RN.036985-3,UG 10P3 MW SDMA_VT VILAPB2          24 RN,RNEPB20UG21,24,Wind,2020-03-05,2020-04-10,,10.395
3691,NE,RN,type C,VENTOS VILA PB II,on_wind,VENTOS DE VILA PARAÍBA II,EOL.CV.RN.036985-3,UG 10P3 MW SDMA_VT VILAPB2          25 RN,RNEPB20UG22,25,Wind,2020-03-05,2020-04-18,,10.395
3692,NE,RN,type C,VENTOS VILA PB II,on_wind,VENTOS DE VILA PARAÍBA II,EOL.CV.RN.036985-3,UG 13P8 MW SDMA_VT VILAPB2          26 RN,RNEPB20UG23,26,Wind,2020-03-27,2020-04-24,,13.86
3693,NE,RN,type C,VILA ACRE I,on_wind,VILA ACRE I,EOL.CV.RN.033752-8,UG 12P6 MW AMZ_VILA ACRE 1          R1 RN,RNEVAI0UGR1,R1,Wind,2017-04-18,2017-06-23,,12.6
3694,NE,RN,type C,VILA ACRE I,on_wind,VILA ACRE I,EOL.CV.RN.033752-8,UG 14P7 MW AMZ_VILA ACRE 1          R2 RN,RNEVAI0UGR2,R2,Wind,2017-04-08,2017-06-23,,14.7
3695,NE,RN,type C,VILA ALAGOAS II,on_wind,VILA ALAGOAS II,EOL.CV.RN.036977-2,UG   21 MW SDM2B_V ALAGOA2         R37 RN,RNEAL20R33,R37,Wind,2021-12-04,2022-02-18,,21.0
3696,NE,RN,type C,EOL VILA AMAZONAS V,on_wind,VILA AMAZONAS V,EOL.CV.RN.031750-0,UG   12 MW AMZ_VILA AMAZ 5          R7 RN,RNEVA50UGR7,R7,Wind,2016-07-23,2016-08-17,,12.0
3697,NE,RN,type C,EOL VILA AMAZONAS V,on_wind,VILA AMAZONAS V,EOL.CV.RN.031750-0,UG   12 MW AMZ_VILA AMAZ 5          R8 RN,RNEVA50UGR8,R8,Wind,2016-07-23,2016-08-17,,12.0
3698,NE,RN,type C,VILA PARAÍBA IV,on_wind,VILA CEARÁ I,EOL.CV.RN.036980-2,UG 10P6 MW SDMA_VILACEARA1           8 RN,RNECEA0UG5,8,Wind,2020-11-12,2020-12-19,,10.65
3699,NE,RN,type C,VILA PARAÍBA IV,on_wind,VILA CEARÁ I,EOL.CV.RN.036980-2,UG 10P6 MW SDMA_VILACEARA1           7 RN,RNECEA0UG4,7,Wind,2020-11-28,2020-12-23,,10.65
3700,NE,RN,type C,VILA PARAÍBA IV,on_wind,VILA CEARÁ I,EOL.CV.RN.036980-2,UG 10P6 MW SDMA_VILACEARA1           6 RN,RNECEA0UG3,6,Wind,2020-10-17,2020-12-19,,10.65
3701,NE,RN,type C,ESPÍRITO SANTO I,on_wind,VILA ESPÍRITO SANTO I,EOL.CV.RN.040594-9,UG 16P8 MW SDM2B_V E SANT1         R36 RN,RNEEP10R35,R36,Wind,2021-06-30,2021-11-26,,16.8
3702,NE,RN,type C,ESPÍRITO SANTO I,on_wind,VILA ESPÍRITO SANTO I,EOL.CV.RN.040594-9,UG 16P8 MW SDM2B_V E SANT1         R35 RN,RNEEP10R34,R35,Wind,2021-06-30,2021-11-26,,16.8
3703,NE,RN,type C,ESPÍRITO SANTO II,on_wind,VILA ESPÍRITO SANTO II,EOL.CV.RN.040595-7,UG   21 MW SDM2B_V E SANT2         R31 RN,RNEEP20R33,R31,Wind,2021-12-09,2022-02-18,,21.0
3704,NE,RN,type C,ESPÍRITO SANTO II,on_wind,VILA ESPÍRITO SANTO II,EOL.CV.RN.040595-7,UG 16P8 MW SDM2B_V E SANT2         R32 RN,RNEEP20R34,R32,Wind,2021-11-06,2022-02-18,,16.8
3705,NE,RN,type C,ESPÍRITO SANTO III,on_wind,VILA ESPÍRITO SANTO III,EOL.CV.RN.040596-5,UG   21 MW SDM2B_V E SANT3         R29 RN,RNEEP30R33,R29,Wind,2021-09-23,2022-01-11,,21.0
3706,NE,RN,type C,ESPÍRITO SANTO III,on_wind,VILA ESPÍRITO SANTO III,EOL.CV.RN.040596-5,UG 16P8 MW SDM2B_V E SANT3         R30 RN,RNEEP30R34,R30,Wind,2021-08-31,2022-01-11,,16.8
3707,NE,RN,type C,ESPÍRITO SANTO IV,on_wind,VILA ESPÍRITO SANTO IV,EOL.CV.RN.040597-3,UG   21 MW SDM2B_V E SANT4         R27 RN,RNEEP40R33,R27,Wind,2021-12-28,2022-02-25,,21.0
3708,NE,RN,type C,ESPÍRITO SANTO IV,on_wind,VILA ESPÍRITO SANTO IV,EOL.CV.RN.040597-3,UG 16P8 MW SDM2B_V E SANT4         R28 RN,RNEEP40R34,R28,Wind,2021-12-31,2022-02-25,,16.8
3709,NE,RN,type C,ESPÍRITO SANTO V,on_wind,VILA ESPÍRITO SANTO V,EOL.CV.RN.040598-1,UG   21 MW SDM2B_V E SANT5         R33 RN,RNEEP50R33,R33,Wind,2021-09-10,2021-12-31,,21.0
3710,NE,RN,type C,ESPÍRITO SANTO V,on_wind,VILA ESPÍRITO SANTO V,EOL.CV.RN.040598-1,UG 16P8 MW SDM2B_V E SANT5         R34 RN,RNEEP50R34,R34,Wind,2021-10-15,2021-12-31,,16.8
3711,NE,RN,type C,EOL POTIGUAR B141,on_wind,VILA MARANHÃO I,EOL.CV.RN.038325-2,UG 10P6 MW SDMA_VILAMARAN1           9 RN,RNEMA10UG3,9,Wind,2021-01-26,2021-02-24,,10.65
3712,NE,RN,type C,EOL POTIGUAR B141,on_wind,VILA MARANHÃO I,EOL.CV.RN.038325-2,UG 10P6 MW SDMA_VILAMARAN1          10 RN,RNEMA10UG4,10,Wind,2021-01-21,2021-02-24,,10.65
3713,NE,RN,type C,EOL POTIGUAR B141,on_wind,VILA MARANHÃO I,EOL.CV.RN.038325-2,UG 10P6 MW SDMA_VILAMARAN1          11 RN,RNEMA10UG5,11,Wind,2021-01-21,2021-02-11,,10.65
3714,NE,RN,type C,EOL POTIGUAR B142,on_wind,VILA MARANHÃO II,EOL.CV.RN.038326-0,UG 10P6 MW SDMA_VILAMARAN2          13 RN,RNEMA20UG10,13,Wind,2021-02-20,2021-03-31,,10.65
3715,NE,RN,type C,EOL POTIGUAR B142,on_wind,VILA MARANHÃO II,EOL.CV.RN.038326-0,UG 10P6 MW SDMA_VILAMARAN2          14 RN,RNEMA20UG11,14,Wind,2021-02-09,2021-03-31,,10.65
3716,NE,RN,type C,EOL POTIGUAR B142,on_wind,VILA MARANHÃO II,EOL.CV.RN.038326-0,UG 10P6 MW SDMA_VILAMARAN2          12 RN,RNEMA20UG9,12,Wind,2021-03-03,2021-03-31,,10.65
3717,NE,RN,type C,EOL POTIGUAR B143,on_wind,VILA MARANHÃO III,EOL.CV.RN.038327-9,UG 10P6 MW SDMA_VILAMARAN3           3 RN,RNEMA30UG15,3,Wind,2020-07-16,2020-10-17,,10.65
3718,NE,RN,type C,EOL POTIGUAR B143,on_wind,VILA MARANHÃO III,EOL.CV.RN.038327-9,UG 10P6 MW SDMA_VILAMARAN3           4 RN,RNEMA30UG4,4,Wind,2020-06-24,2020-10-17,,10.65
3719,NE,RN,type C,EOL POTIGUAR B143,on_wind,VILA MARANHÃO III,EOL.CV.RN.038327-9,UG 10P6 MW SDMA_VILAMARAN3           5 RN,RNEMA30UG5,5,Wind,2020-06-24,2020-09-29,,10.65
3720,NE,RN,type C,EOL VILA PARÁ I,on_wind,VILA PARÁ I,EOL.CV.RN.031759-4,UG   12 MW AMZ_VILA PARA 1          R5 RN,RNEVP10UGR5,R5,Wind,2016-07-23,2016-09-10,,12.0
3721,NE,RN,type C,EOL VILA PARÁ I,on_wind,VILA PARÁ I,EOL.CV.RN.031759-4,UG   15 MW AMZ_VILA PARA 1          R6 RN,RNEVP10UGR6,R6,Wind,2016-07-23,2016-09-10,,15.0
3722,NE,RN,type C,EOL VILA PARÁ II,on_wind,VILA PARÁ II,EOL.CV.RN.031757-8,UG   12 MW AMZ_VILA PARA 2          R3 RN,RNEVP20UGR3,R3,Wind,2016-07-29,2016-09-15,,12.0
3723,NE,RN,type C,EOL VILA PARÁ II,on_wind,VILA PARÁ II,EOL.CV.RN.031757-8,UG   12 MW AMZ_VILA PARA 2          R4 RN,RNEVP20UGR4,R4,Wind,2016-07-29,2016-09-21,,12.0
3724,NE,RN,type C,EOL VILA PARÁ III,on_wind,VILA PARÁ III,EOL.CV.RN.031765-9,UG   12 MW AMZ_VILA PARA 3          R1 RN,RNEVP30UGR1,R1,Wind,2016-08-24,2016-10-07,,12.0
3725,NE,RN,type C,EOL VILA PARÁ III,on_wind,VILA PARÁ III,EOL.CV.RN.031765-9,UG   12 MW AMZ_VILA PARA 3          R2 RN,RNEVP30UGR2,R2,Wind,2016-09-07,2016-10-07,,12.0
3726,NE,RN,type C,VILA PIAUÍ 1,on_wind,VILA PIAUÍ I,EOL.CV.RN.036975-6,UG   21 MW SDMB_VILAPIAUI1          33 RN,RNEPI10UG43,33,Wind,2020-05-01,2020-07-17,,21.0
3727,NE,RN,type C,VILA PIAUÍ 1,on_wind,VILA PIAUÍ I,EOL.CV.RN.036975-6,UG 16P8 MW SDMB_VILAPIAUI1          34 RN,RNEPI10UG44,34,Wind,2020-05-16,2020-07-17,,16.8
3728,NE,RN,type C,VILA PIAUÍ 2,on_wind,VILA PIAUÍ II,EOL.CV.RN.036973-0,UG   21 MW SDMB_VILAPIAUI2          31 RN,RNEPI20UG33,31,Wind,2020-06-06,2020-08-27,,21.0
3729,NE,RN,type C,VILA PIAUÍ 2,on_wind,VILA PIAUÍ II,EOL.CV.RN.036973-0,UG 16P8 MW SDMB_VILAPIAUI2          32 RN,RNEPI20UG34,32,Wind,2020-06-26,2020-08-27,,16.8
3730,NE,RN,type C,VILA PIAUÍ 3,on_wind,VILA PIAUÍ III,EOL.CV.RN.036979-9,UG   21 MW SDMB_VILA PI3            36 RN,RNEPI30UG33,36,Wind,2020-05-19,2020-07-08,,21.0
3731,NE,RN,type C,VILA PIAUÍ 3,on_wind,VILA PIAUÍ III,EOL.CV.RN.036979-9,UG   21 MW SDMB_VILA PI3            37 RN,RNEPI30UG34,37,Wind,2020-04-24,2020-07-08,,21.0
3732,NE,RN,type C,VILA RGNORTE 1,on_wind,VILA RIO GRANDE DO NORTE I,EOL.CV.RN.038141-1,UG 12P6 MW SDMB_VILARGRAN1          45 RN,RNERN10UG38,45,Wind,2020-01-29,2020-03-25,,12.6
3733,NE,RN,type C,VILA RGNORTE 1,on_wind,VILA RIO GRANDE DO NORTE I,EOL.CV.RN.038141-1,UG 12P6 MW SDMB_VILARGRAN1          46 RN,RNERN10UG39,46,Wind,2020-01-24,2020-03-25,,12.6
3734,NE,RN,type C,VILA RGNORTE 2,on_wind,VILA RIO GRANDE DO NORTE II,EOL.CV.RN.038140-3,UG   21 MW SDMB_VILARGRAN2          43 RN,RNERN20UG43,43,Wind,2020-03-05,2020-04-18,,21.0
3735,NE,RN,type C,VILA RGNORTE 2,on_wind,VILA RIO GRANDE DO NORTE II,EOL.CV.RN.038140-3,UG 16P8 MW SDMB_VILARGRAN2          44 RN,RNERN20UG44,44,Wind,2020-03-05,2020-04-18,,16.8
3736,NE,RN,type C,VILA SERGIPE 1,on_wind,VILA SERGIPE I,EOL.CV.RN.038142-0,UG   21 MW SDMB_VILASERGI1          41 RN,RNEVS10UG44,41,Wind,2020-04-15,2020-05-27,,21.0
3737,NE,RN,type C,VILA SERGIPE 1,on_wind,VILA SERGIPE I,EOL.CV.RN.038142-0,UG 16P8 MW SDMB_VILASERGI1          42 RN,RNEVS10UG45,42,Wind,2020-04-07,2020-05-27,,16.8
3738,NE,RN,type C,VILA SERGIPE 2,on_wind,VILA SERGIPE II,EOL.CV.RN.038143-8,UG 16P8 MW SDMB_VILASERGI2          38 RN,RNEVS20UG15,38,Wind,2020-03-31,2020-05-30,,16.8
3739,NE,RN,type C,VILA SERGIPE 2,on_wind,VILA SERGIPE II,EOL.CV.RN.038143-8,UG 12P6 MW SDMB_VILASERGI2          39 RN,RNEVS20UG16,39,Wind,2020-03-31,2020-05-30,,12.6
3740,NE,RN,type C,VILA SERGIPE 2,on_wind,VILA SERGIPE II,EOL.CV.RN.038143-8,UG  8P4 MW SDMB_VILASERGI2          40 RN,RNEVS20UG17,40,Wind,2020-03-31,2020-05-30,,8.4
3741,NE,RN,type C,VILA SERGIPE 3,on_wind,VILA SERGIPE III,EOL.CV.RN.038144-6,UG 16P8 MW SDMB_VILASERGI3          35 RN,RNEVS30UG34,35,Wind,2020-03-31,2020-06-09,,16.8
3742,NE,RN,type C,FLORESTA I,solar_pv,FLORESTA I,UFV.RS.RN.034310-2,UG   16 MW ABR_FLORESTA 1           R5 RN,RNUFF10UGR5,R5,Solar,2017-11-08,2017-12-23,,16.0
3743,NE,RN,type C,FLORESTA I,solar_pv,FLORESTA I,UFV.RS.RN.034310-2,UG   16 MW ABR_FLORESTA 1           R6 RN,RNUFF10UGR6,R6,Solar,2017-11-08,2017-12-23,,16.0
3744,NE,RN,type C,FLORESTA II,solar_pv,FLORESTA II,UFV.RS.RN.034309-9,UG   16 MW ABR_FLORESTA 2           R7 RN,RNUFF20UGR7,R7,Solar,2017-11-08,2017-12-23,,16.0
3745,NE,RN,type C,FLORESTA II,solar_pv,FLORESTA II,UFV.RS.RN.034309-9,UG   16 MW ABR_FLORESTA 2           R8 RN,RNUFF20UGR8,R8,Solar,2017-11-08,2017-12-23,,16.0
3746,NE,RN,type C,FLORESTA III,solar_pv,FLORESTA III,UFV.RS.RN.033569-0,UG   10 MW ABR_FLORESTA 3          R10 RN,RNUFF30R10,R10,Solar,2017-11-18,2017-12-23,,10.0
