hours,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,0,0.0052,0,0,0.0006,0.0019,0,0,0,0,0,0,0,0,0.0064,0.004,0,0,0,0.0076,0,0,0,0,0.0032,0,0
2891,0,0.0776,0,0.0031,0.0527,0.048,0.0143,0.0342,0.0108,0.0278,0.0224,0,0.0016,0.0121,0.0881,0.0658,0.0478,0.0006,0.0274,0.0985,0,0,0,0.0005,0.0686,0.0046,0.0184
2892,0.0036,0.182,0.024,0.0351,0.1985,0.1319,0.124,0.147,0.1264,0.1297,0.1392,0.0226,0.0684,0.0862,0.2351,0.1862,0.1719,0.0313,0.1338,0.2621,0.0159,0.0531,0.0266,0.0252,0.1533,0.0648,0.1146
2893,0.0874,0.3047,0.1251,0.0638,0.3438,0.2518,0.2268,0.2388,0.2846,0.2289,0.277,0.0821,0.2142,0.1837,0.4174,0.3356,0.2943,0.1048,0.2478,0.4086,0.1081,0.1888,0.1141,0.077,0.2633,0.165,0.2367
2894,0.196,0.3766,0.2409,0.1043,0.4682,0.3301,0.2767,0.3468,0.4256,0.3416,0.3817,0.142,0.3708,0.2682,0.5177,0.4601,0.403,0.1554,0.3091,0.5345,0.26,0.3063,0.2196,0.1317,0.3538,0.2405,0.3448
2895,0.3076,0.4266,0.3733,0.1895,0.5088,0.3738,0.2979,0.399,0.5256,0.36,0.4627,0.2182,0.4984,0.3232,0.5349,0.4752,0.436,0.2047,0.3547,0.4938,0.3837,0.3686,0.2867,0.1712,0.3697,0.3055,0.3849
2896,0.4025,0.4612,0.4593,0.3266,0.5571,0.421,0.3175,0.4171,0.5428,0.4019,0.4921,0.2626,0.5583,0.424,0.5755,0.5299,0.509,0.2143,0.3636,0.5636,0.5003,0.4279,0.3562,0.1817,0.4509,0.3221,0.4361
2897,0.4561,0.471,0.4981,0.2741,0.5487,0.4595,0.3127,0.4055,0.5136,0.3716,0.4761,0.2882,0.5681,0.398,0.5635,0.5176,0.5104,0.2085,0.3961,0.5331,0.5115,0.4819,0.369,0.1962,0.4598,0.3014,0.4267
2898,0.4346,0.4686,0.4828,0.2308,0.4805,0.3875,0.289,0.388,0.4466,0.4098,0.4372,0.2556,0.5067,0.3745,0.4906,0.4766,0.4847,0.1941,0.3675,0.4269,0.5038,0.4498,0.3308,0.1907,0.4165,0.2588,0.4149
2899,0.3788,0.3041,0.4472,0.2023,0.3882,0.3015,0.2323,0.323,0.372,0.3519,0.3581,0.1971,0.4287,0.3709,0.3869,0.3588,0.4013,0.1731,0.2782,0.355,0.4101,0.4622,0.2704,0.1865,0.35,0.1754,0.4068
2900,0.3517,0.1431,0.4198,0.2036,0.252,0.1998,0.183,0.1872,0.3099,0.2551,0.2477,0.1522,0.3507,0.2981,0.2333,0.2107,0.2768,0.1605,0.2068,0.2156,0.3396,0.3454,0.2035,0.137,0.1593,0.1536,0.2805
2901,0.287,0.0587,0.3149,0.18,0.1217,0.0883,0.1285,0.0836,0.1649,0.1489,0.1157,0.088,0.2009,0.1925,0.0946,0.0922,0.1481,0.0843,0.1034,0.0857,0.2195,0.3029,0.1237,0.0812,0.0648,0.0693,0.1587
2902,0.162,0,0.1801,0.0902,0,0,0,0,0.0145,0.0033,0,0.0241,0.0793,0.071,0,0,0,0.0043,0,0,0.1064,0.194,0.0156,0,0,0.0001,0.0147
2903,0.0651,0,0.0387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0071,0.0441,0,0,0,0,0
2904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,0,0.0084,0,0,0.0005,0.0028,0,0,0,0,0,0,0,0,0.0105,0.0059,0,0,0,0.0142,0,0,0,0,0.0041,0,0
2915,0,0.1087,0,0.0094,0.053,0.0678,0.0123,0.0444,0.0087,0.0303,0.0254,0.0003,0,0.0111,0.1216,0.0918,0.0628,0.0005,0.0347,0.1531,0,0,0,0.0005,0.078,0.004,0.0231
2916,0.0036,0.2858,0.0205,0.0806,0.1956,0.1907,0.0985,0.1647,0.1012,0.1359,0.1369,0.0504,0.0539,0.0957,0.3075,0.2641,0.2167,0.0502,0.1544,0.3321,0.0121,0.0227,0.0359,0.0398,0.2381,0.0692,0.148
2917,0.081,0.4276,0.0925,0.1759,0.3596,0.3458,0.2142,0.2906,0.245,0.2647,0.253,0.1766,0.1803,0.2135,0.4746,0.4172,0.3654,0.1663,0.2555,0.4733,0.0717,0.0802,0.1472,0.1336,0.3805,0.1766,0.2925
2918,0.2212,0.5585,0.1771,0.2074,0.4814,0.4825,0.2739,0.4182,0.372,0.3623,0.353,0.2998,0.318,0.3064,0.5965,0.5568,0.4861,0.2608,0.3195,0.5952,0.1439,0.1746,0.2681,0.2188,0.5,0.2921,0.4062
2919,0.3698,0.6248,0.2605,0.2628,0.545,0.574,0.3002,0.4638,0.4689,0.4334,0.4208,0.4027,0.4323,0.3734,0.6692,0.6227,0.5487,0.3577,0.3217,0.6461,0.2204,0.2675,0.3581,0.3091,0.5682,0.4127,0.4795
2920,0.4687,0.6298,0.3507,0.2977,0.5651,0.6086,0.3132,0.4976,0.5099,0.4841,0.4539,0.445,0.4837,0.4051,0.6716,0.651,0.5675,0.3764,0.2641,0.6539,0.3441,0.3373,0.4029,0.3588,0.6136,0.4597,0.5138
2921,0.5813,0.5844,0.3935,0.3033,0.5462,0.5989,0.3006,0.4593,0.4999,0.4702,0.4456,0.4581,0.4903,0.4229,0.6436,0.6133,0.5607,0.4059,0.1921,0.6016,0.3909,0.338,0.4137,0.4008,0.537,0.4824,0.5006
2922,0.5599,0.543,0.4015,0.2863,0.4798,0.5326,0.2699,0.3633,0.4654,0.4405,0.4113,0.3893,0.4632,0.4247,0.5678,0.5537,0.4858,0.3489,0.2164,0.5643,0.3707,0.4121,0.3796,0.3539,0.4912,0.423,0.5012
2923,0.5149,0.3853,0.3765,0.205,0.3785,0.4493,0.2234,0.2908,0.3857,0.421,0.3239,0.3205,0.4117,0.394,0.4521,0.4439,0.407,0.2921,0.1939,0.445,0.3586,0.3984,0.3077,0.2877,0.3552,0.3409,0.4242
2924,0.4799,0.2573,0.3102,0.1565,0.2628,0.2853,0.1691,0.1626,0.2896,0.309,0.2179,0.2767,0.3131,0.3025,0.2528,0.2771,0.2903,0.2406,0.1106,0.239,0.331,0.3626,0.2194,0.21,0.2232,0.2384,0.3124
2925,0.3799,0.0997,0.2353,0.1233,0.1177,0.1375,0.1151,0.0628,0.1391,0.1621,0.0976,0.1511,0.1945,0.1886,0.1025,0.1228,0.1488,0.1268,0.0543,0.1111,0.2407,0.3073,0.1391,0.1223,0.0751,0.1248,0.19
2926,0.2159,0,0.1414,0.0539,0,0,0,0,0.0096,0.0024,0,0.0558,0.0799,0.0695,0,0,0,0.0063,0,0,0.1444,0.1704,0.0113,0,0,0,0.0175
2927,0.0935,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0.0453,0,0,0,0,0
2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,0,0.0102,0,0,0.0006,0.0053,0,0,0,0,0,0,0,0,0.0114,0.0073,0,0,0,0.0153,0,0,0,0,0.0045,0,0
2939,0,0.1422,0,0.0088,0.057,0.1214,0.0048,0.0324,0.0056,0.0484,0.0196,0.0003,0.0013,0.0134,0.1405,0.1238,0.074,0.0007,0.0348,0.16,0,0,0,0.0005,0.0832,0.0054,0.024
2940,0.0036,0.3214,0.0247,0.0548,0.2008,0.2971,0.0388,0.1409,0.0656,0.1928,0.1136,0.0482,0.0622,0.1121,0.316,0.304,0.2438,0.0538,0.1679,0.343,0.0238,0.0534,0.0304,0.0461,0.249,0.0986,0.1638
2941,0.1021,0.4653,0.1351,0.1439,0.3509,0.4707,0.0981,0.2455,0.185,0.3387,0.2484,0.1582,0.2065,0.2392,0.4786,0.4728,0.4129,0.1639,0.3137,0.4993,0.1518,0.1485,0.1161,0.1531,0.3876,0.2407,0.3167
2942,0.2563,0.5737,0.2483,0.2913,0.4707,0.5769,0.2275,0.3389,0.3082,0.4794,0.3588,0.2481,0.3396,0.3683,0.6065,0.5979,0.5383,0.2827,0.4215,0.6141,0.3018,0.2229,0.1899,0.2755,0.4739,0.3657,0.4431
2943,0.4001,0.6518,0.3428,0.3246,0.5396,0.6351,0.2025,0.3941,0.389,0.5858,0.418,0.3097,0.4303,0.4432,0.675,0.6694,0.5971,0.367,0.4792,0.6691,0.4032,0.3384,0.2472,0.3429,0.5875,0.4426,0.5043
2944,0.4796,0.6547,0.4487,0.262,0.5554,0.6561,0.3311,0.4324,0.4455,0.6106,0.4654,0.3562,0.4945,0.4786,0.6881,0.6807,0.6327,0.4006,0.4955,0.6653,0.4232,0.3692,0.2614,0.3907,0.5887,0.486,0.5374
2945,0.5539,0.6353,0.4428,0.3342,0.5479,0.6651,0.3059,0.3789,0.4477,0.6132,0.4481,0.3491,0.4906,0.5288,0.6595,0.6493,0.6095,0.403,0.4632,0.6487,0.4689,0.4896,0.2443,0.4035,0.56,0.4763,0.5433
2946,0.5517,0.5495,0.413,0.3026,0.4981,0.598,0.2416,0.3684,0.4059,0.5816,0.404,0.3026,0.4488,0.4923,0.5859,0.5788,0.5632,0.3602,0.4057,0.5664,0.4451,0.4601,0.2043,0.3381,0.4999,0.4248,0.5223
2947,0.5448,0.4518,0.412,0.3133,0.3942,0.4781,0.2065,0.2584,0.3439,0.4892,0.3193,0.2689,0.4009,0.4268,0.4667,0.4713,0.4646,0.2993,0.3116,0.4481,0.4197,0.4079,0.1765,0.2723,0.3785,0.3464,0.4174
2948,0.4631,0.2878,0.367,0.3087,0.264,0.3069,0.1899,0.1552,0.2585,0.3604,0.198,0.2254,0.2955,0.3595,0.2875,0.3072,0.321,0.1819,0.1962,0.2704,0.389,0.2813,0.1149,0.2009,0.2642,0.2378,0.3209
2949,0.3582,0.1092,0.2385,0.1827,0.1227,0.1508,0.1205,0.063,0.1324,0.2066,0.0809,0.1258,0.1645,0.2329,0.1116,0.1297,0.172,0.0856,0.0966,0.1103,0.2695,0.2064,0.0648,0.0971,0.1012,0.0981,0.1907
2950,0.2247,0,0.1255,0.0783,0,0,0,0,0.0091,0.0034,0,0.0466,0.0718,0.0855,0,0,0,0.0034,0,0,0.1595,0.1283,0.0042,0,0,0,0.0151
2951,0.0819,0,0.0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058,0.031,0,0,0,0,0
2952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,0,0.01,0,0,0.0007,0.0054,0,0,0,0,0,0,0,0,0.0128,0.0079,0,0,0,0.0145,0,0,0,0,0.0064,0,0
2963,0,0.1351,0,0.0071,0.0592,0.1259,0.0109,0.0394,0.0076,0.055,0.0202,0,0.0011,0.0173,0.1475,0.1335,0.0787,0.0006,0.0274,0.1547,0,0,0,0.0006,0.1175,0.0047,0.0245
2964,0.002,0.3188,0.0243,0.0718,0.1997,0.3111,0.0972,0.1441,0.0867,0.2288,0.1192,0.0343,0.0511,0.1322,0.3107,0.3198,0.2583,0.0458,0.1407,0.3261,0.0197,0.0418,0.0225,0.0616,0.2887,0.0824,0.1555
2965,0.0512,0.4614,0.1108,0.1628,0.3489,0.4752,0.2102,0.2823,0.2153,0.4001,0.2633,0.1214,0.1598,0.2899,0.4545,0.4753,0.4328,0.1539,0.2913,0.4634,0.1249,0.138,0.1049,0.1858,0.4349,0.2006,0.3234
2966,0.1482,0.5399,0.1901,0.2828,0.4616,0.6006,0.2759,0.4139,0.3204,0.5316,0.3719,0.2119,0.2917,0.4228,0.5656,0.5913,0.5617,0.2636,0.3844,0.578,0.2651,0.2207,0.1979,0.2931,0.5049,0.31,0.4667
2967,0.2411,0.63,0.2817,0.3633,0.5293,0.6668,0.2908,0.4457,0.4334,0.5635,0.458,0.2919,0.3834,0.5187,0.6233,0.6576,0.6374,0.356,0.4691,0.6362,0.3556,0.2943,0.2528,0.3852,0.5894,0.42,0.5545
2968,0.3451,0.6235,0.3171,0.4175,0.5445,0.6758,0.3051,0.4389,0.4764,0.595,0.4795,0.3531,0.44,0.5531,0.6254,0.6572,0.6507,0.4014,0.4874,0.6569,0.4803,0.3199,0.3107,0.4218,0.6159,0.457,0.5466
2969,0.382,0.6035,0.3273,0.4449,0.53,0.6408,0.2978,0.4315,0.4779,0.6001,0.4541,0.3688,0.4626,0.5576,0.5985,0.6249,0.625,0.4272,0.4804,0.6368,0.5303,0.3841,0.3038,0.4121,0.5963,0.4389,0.5541
2970,0.4017,0.5258,0.3861,0.5132,0.4773,0.5537,0.2691,0.3796,0.4411,0.5539,0.413,0.3658,0.4474,0.5537,0.5188,0.5521,0.5577,0.4002,0.4088,0.5539,0.5184,0.4954,0.2918,0.3719,0.5457,0.3955,0.5377
2971,0.3514,0.3982,0.3706,0.4968,0.3902,0.4647,0.2162,0.2917,0.3712,0.4678,0.3198,0.3351,0.4008,0.4719,0.3839,0.4357,0.4552,0.3261,0.3131,0.4248,0.406,0.462,0.2372,0.2882,0.4358,0.3169,0.4386
2972,0.1877,0.2419,0.3097,0.3663,0.261,0.3005,0.1671,0.1897,0.2906,0.3486,0.214,0.2858,0.3344,0.3701,0.225,0.272,0.3277,0.2452,0.2008,0.2603,0.3762,0.3963,0.1715,0.2109,0.279,0.2294,0.3365
2973,0.1005,0.0963,0.2657,0.2504,0.1165,0.1385,0.1067,0.0776,0.1468,0.1906,0.0895,0.159,0.2027,0.2326,0.091,0.112,0.166,0.1239,0.0826,0.1036,0.2742,0.287,0.0901,0.0951,0.1134,0.1104,0.194
2974,0.0663,0,0.1523,0.101,0,0,0,0,0.0103,0.0029,0,0.058,0.0773,0.0861,0,0,0,0.0025,0,0,0.1278,0.1862,0.003,0,0,0,0.0135
2975,0.0341,0,0.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053,0.0456,0,0,0,0,0
2976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,0,0.0082,0,0,0.0007,0.0052,0,0,0,0,0,0,0,0,0.011,0.0066,0,0,0,0.014,0,0,0,0,0.0055,0,0
2987,0,0.1261,0,0.017,0.0574,0.1221,0.0133,0.041,0.0099,0.0546,0.0263,0.0003,0.0016,0.0158,0.1319,0.1216,0.0808,0.0005,0.0327,0.1461,0,0,0,0.0004,0.1081,0.0051,0.027
2988,0,0.284,0.0255,0.1077,0.2041,0.3064,0.1199,0.153,0.1258,0.2242,0.1451,0.0658,0.0719,0.1313,0.2943,0.2867,0.2665,0.0635,0.1598,0.3134,0.0191,0.0342,0.0256,0.0468,0.2523,0.1021,0.1814
2989,0.0785,0.4376,0.124,0.1829,0.333,0.4768,0.209,0.2578,0.2881,0.3952,0.2844,0.2178,0.2297,0.2803,0.4145,0.4359,0.4406,0.1993,0.3028,0.4139,0.1281,0.1073,0.1032,0.165,0.3706,0.244,0.3563
2990,0.2125,0.5512,0.2293,0.36,0.4383,0.5917,0.2717,0.3879,0.4246,0.5337,0.399,0.3586,0.3834,0.4214,0.5035,0.5667,0.5711,0.3295,0.401,0.5126,0.2455,0.2262,0.1769,0.2731,0.4888,0.3738,0.5049
2991,0.3655,0.5873,0.332,0.2878,0.4893,0.6563,0.2918,0.4268,0.5171,0.6263,0.4758,0.4607,0.5053,0.5128,0.5555,0.6454,0.6547,0.4302,0.4586,0.5397,0.3611,0.2435,0.2209,0.3789,0.5594,0.465,0.6065
2992,0.4554,0.6347,0.4004,0.4764,0.5203,0.6647,0.3183,0.4649,0.5517,0.6601,0.5108,0.5137,0.5524,0.5502,0.5245,0.6577,0.6672,0.473,0.487,0.5504,0.4525,0.2818,0.236,0.4223,0.609,0.5047,0.6282
2993,0.5199,0.5833,0.4442,0.4826,0.524,0.6417,0.3068,0.4691,0.5222,0.6505,0.4911,0.5081,0.5494,0.5848,0.5142,0.6341,0.6497,0.4755,0.456,0.5076,0.4456,0.3672,0.2173,0.4277,0.5368,0.4968,0.62
2994,0.5502,0.527,0.4504,0.3772,0.4721,0.5772,0.2782,0.3836,0.4986,0.5998,0.4327,0.4813,0.5341,0.5654,0.4691,0.5685,0.5776,0.4319,0.3989,0.4441,0.4519,0.308,0.1915,0.3938,0.4962,0.4486,0.5868
2995,0.5453,0.42,0.4657,0.3792,0.3768,0.4554,0.2153,0.3092,0.4293,0.5028,0.3486,0.4122,0.4821,0.4989,0.3389,0.4381,0.4658,0.3592,0.32,0.3395,0.4065,0.3201,0.141,0.3089,0.4071,0.3677,0.4851
2996,0.4628,0.2576,0.3757,0.316,0.2411,0.3036,0.1815,0.178,0.3019,0.3534,0.2243,0.299,0.3627,0.3813,0.2331,0.2913,0.3281,0.2518,0.1735,0.2305,0.3482,0.2682,0.0905,0.2046,0.2608,0.25,0.3394
2997,0.3545,0.1002,0.3011,0.1795,0.1068,0.1294,0.1235,0.073,0.1717,0.1952,0.1016,0.1765,0.2371,0.2344,0.0815,0.1165,0.1669,0.1319,0.0901,0.086,0.2468,0.1889,0.0439,0.102,0.1061,0.1298,0.1978
2998,0.2313,0,0.1834,0.079,0,0,0,0,0.0095,0.0028,0,0.0568,0.0883,0.0915,0,0,0,0.0014,0,0,0.122,0.1193,0.0018,0,0,0,0.0148
2999,0.09,0,0.0378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062,0.0247,0,0,0,0,0
3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3010,0,0.0095,0,0,0.0007,0.0049,0,0,0,0,0,0,0,0,0.0131,0.0082,0,0,0,0.0145,0,0,0,0,0.0062,0,0
3011,0,0.1346,0,0.0122,0.0576,0.1129,0.0132,0.0498,0.0093,0.055,0.0257,0.0003,0.0017,0.0201,0.1572,0.1371,0.0777,0.0005,0.0289,0.1557,0,0,0,0.0003,0.1167,0.0048,0.0252
3012,0.0036,0.3198,0.034,0.1098,0.2001,0.2911,0.1203,0.1882,0.1202,0.2316,0.1534,0.0592,0.0764,0.1468,0.3475,0.3293,0.2616,0.0647,0.1543,0.3296,0.0175,0.0389,0.0185,0.0462,0.2824,0.1006,0.171
3013,0.0916,0.4485,0.16,0.2266,0.3382,0.4438,0.2148,0.3228,0.2818,0.4045,0.3068,0.193,0.2353,0.3038,0.5004,0.4953,0.4318,0.1928,0.304,0.4632,0.126,0.1059,0.0738,0.1534,0.4042,0.2488,0.3438
3014,0.257,0.5671,0.3153,0.3243,0.4422,0.5615,0.2596,0.4254,0.4211,0.5398,0.4294,0.3327,0.3914,0.4508,0.6017,0.6201,0.5642,0.3206,0.416,0.5557,0.306,0.1574,0.1284,0.2753,0.3836,0.379,0.4889
3015,0.411,0.6305,0.4547,0.2768,0.4911,0.6387,0.2881,0.4883,0.5211,0.6167,0.5076,0.4316,0.5077,0.5516,0.6623,0.6908,0.6514,0.404,0.4805,0.562,0.4687,0.1969,0.1626,0.3619,0.4373,0.4633,0.5935
3016,0.5484,0.6294,0.5287,0.3624,0.4772,0.6462,0.2712,0.456,0.5582,0.6218,0.5312,0.4803,0.5515,0.5825,0.6422,0.6909,0.6599,0.4582,0.5074,0.5504,0.5359,0.2442,0.2049,0.4018,0.4388,0.488,0.5865
3017,0.5548,0.5836,0.5588,0.3338,0.4911,0.6159,0.2461,0.4232,0.5575,0.6082,0.5115,0.4774,0.5722,0.5816,0.6375,0.6641,0.6408,0.4557,0.4767,0.4945,0.562,0.251,0.1931,0.4043,0.4656,0.4861,0.5954
3018,0.5935,0.5192,0.5352,0.3641,0.4486,0.5619,0.2283,0.338,0.5134,0.5702,0.4542,0.4399,0.5286,0.5461,0.5397,0.5845,0.5898,0.414,0.4196,0.423,0.5686,0.2119,0.1939,0.3305,0.3912,0.4329,0.5612
3019,0.5856,0.4195,0.5278,0.2816,0.3777,0.4369,0.201,0.2936,0.4285,0.4805,0.3665,0.3853,0.4672,0.4935,0.3915,0.4611,0.4821,0.3248,0.3249,0.286,0.5343,0.2385,0.1811,0.2182,0.3316,0.3617,0.4738
3020,0.4914,0.2387,0.4669,0.2437,0.2636,0.2813,0.1641,0.1721,0.2981,0.3489,0.2298,0.286,0.3541,0.3825,0.2177,0.2896,0.3429,0.1955,0.1972,0.188,0.4623,0.2325,0.1182,0.1434,0.2415,0.2514,0.3347
3021,0.3833,0.0973,0.3483,0.1815,0.114,0.1293,0.1373,0.082,0.1617,0.1958,0.1067,0.1501,0.2171,0.2232,0.0808,0.1193,0.1775,0.0835,0.0934,0.0756,0.3417,0.131,0.0771,0.0628,0.0964,0.1168,0.19
3022,0.1986,0,0.193,0.0692,0,0,0,0,0.0076,0.0023,0,0.0453,0.0864,0.0888,0,0,0,0.0001,0,0,0.1651,0.1063,0.0016,0,0,0,0.0126
3023,0.1014,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.0267,0,0,0,0,0
3024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
